date,region,product_id,available_snapshots,snapshots,stockout_hours,avg_stock,replenishment_qty,availability_pct
2025-09-19,West,P046,6,6,0.0,87.66666666666667,71,1.0
2025-09-19,West,P047,6,6,0.0,83.83333333333333,63,1.0
2025-09-19,West,P048,6,6,0.0,90.16666666666667,34,1.0
2025-09-19,West,P049,6,6,0.0,59.833333333333336,26,1.0
2025-09-19,West,P050,6,6,0.0,79.83333333333333,33,1.0
2025-09-19,West,P051,5,6,4.0,61.166666666666664,36,0.8333333333333334
2025-09-19,West,P052,6,6,0.0,81.16666666666667,32,1.0
2025-09-19,West,P053,6,6,0.0,80.16666666666667,30,1.0
2025-09-19,West,P054,6,6,0.0,97.0,12,1.0
2025-09-19,West,P055,6,6,0.0,96.5,36,1.0
2025-09-19,West,P056,6,6,0.0,80.0,21,1.0
2025-09-19,West,P057,6,6,0.0,82.16666666666667,53,1.0
2025-09-19,West,P058,6,6,0.0,60.0,15,1.0
2025-09-19,West,P059,6,6,0.0,77.0,24,1.0
2025-09-19,West,P060,6,6,0.0,72.66666666666667,11,1.0
2025-09-20,East,P001,6,6,0.0,89.16666666666667,40,1.0
2025-09-20,East,P002,6,6,0.0,79.83333333333333,33,1.0
2025-09-20,East,P003,6,6,0.0,84.16666666666667,34,1.0
2025-09-20,East,P004,6,6,0.0,49.0,41,1.0
2025-09-20,East,P005,6,6,0.0,102.16666666666667,30,1.0
2025-09-20,East,P006,6,6,0.0,82.16666666666667,16,1.0
2025-09-20,East,P007,6,6,0.0,84.5,47,1.0
2025-09-20,East,P008,6,6,0.0,93.33333333333333,35,1.0
2025-09-20,East,P009,6,6,0.0,84.66666666666667,62,1.0
2025-09-20,East,P010,6,6,0.0,91.66666666666667,47,1.0
2025-09-20,East,P011,6,6,0.0,74.5,34,1.0
2025-09-20,East,P012,6,6,0.0,75.83333333333333,39,1.0
2025-09-20,East,P013,6,6,0.0,92.33333333333333,40,1.0
2025-09-20,East,P014,6,6,0.0,82.5,31,1.0
2025-09-20,East,P015,6,6,0.0,98.5,47,1.0
2025-09-20,East,P016,6,6,0.0,81.0,45,1.0
2025-09-20,East,P017,6,6,0.0,87.33333333333333,43,1.0
2025-09-20,East,P018,6,6,0.0,53.166666666666664,36,1.0
2025-09-20,East,P019,6,6,0.0,91.16666666666667,24,1.0
2025-09-20,East,P021,6,6,0.0,78.0,40,1.0
2025-09-20,East,P022,6,6,0.0,88.33333333333333,27,1.0
2025-09-20,East,P023,5,6,4.0,62.833333333333336,41,0.8333333333333334
2025-09-20,East,P024,6,6,0.0,72.33333333333333,29,1.0
2025-09-20,East,P025,6,6,0.0,79.33333333333333,27,1.0
2025-09-20,East,P026,6,6,0.0,89.5,31,1.0
2025-09-20,East,P027,6,6,0.0,80.16666666666667,22,1.0
2025-09-20,East,P028,6,6,0.0,83.66666666666667,24,1.0
2025-09-20,East,P029,6,6,0.0,77.33333333333333,31,1.0
2025-09-20,East,P030,6,6,0.0,58.166666666666664,26,1.0
2025-09-20,East,P031,6,6,0.0,81.83333333333333,44,1.0
2025-09-20,East,P032,5,6,4.0,66.16666666666667,23,0.8333333333333334
2025-09-20,East,P033,6,6,0.0,78.33333333333333,47,1.0
2025-09-20,East,P034,4,6,8.0,57.0,34,0.6666666666666666
2025-09-20,East,P035,6,6,0.0,80.5,43,1.0
2025-09-20,East,P036,6,6,0.0,89.83333333333333,16,1.0
2025-09-20,East,P037,6,6,0.0,91.33333333333333,27,1.0
2025-09-20,East,P038,6,6,0.0,75.5,54,1.0
2025-09-20,East,P039,6,6,0.0,93.5,40,1.0
2025-09-20,East,P040,6,6,0.0,77.0,35,1.0
2025-09-20,East,P041,6,6,0.0,70.83333333333333,35,1.0
2025-09-20,East,P042,6,6,0.0,83.5,34,1.0
2025-09-20,East,P043,6,6,0.0,68.66666666666667,26,1.0
2025-09-20,East,P044,6,6,0.0,72.5,57,1.0
2025-09-20,East,P045,6,6,0.0,81.83333333333333,63,1.0
2025-09-20,East,P046,6,6,0.0,67.83333333333333,41,1.0
2025-09-20,East,P047,6,6,0.0,86.83333333333333,48,1.0
2025-09-20,East,P048,6,6,0.0,92.33333333333333,15,1.0
2025-09-20,East,P049,6,6,0.0,77.33333333333333,39,1.0
2025-09-20,East,P050,6,6,0.0,58.166666666666664,40,1.0
2025-09-20,East,P051,6,6,0.0,79.33333333333333,44,1.0
2025-09-20,East,P052,6,6,0.0,81.0,26,1.0
2025-09-20,East,P053,5,6,4.0,71.5,22,0.8333333333333334
2025-09-20,East,P054,6,6,0.0,79.0,41,1.0
2025-09-20,East,P055,6,6,0.0,88.16666666666667,25,1.0
2025-09-20,East,P056,6,6,0.0,72.16666666666667,27,1.0
2025-09-20,East,P057,5,6,4.0,77.16666666666667,36,0.8333333333333334
2025-09-20,East,P058,6,6,0.0,79.33333333333333,13,1.0
2025-09-20,East,P059,6,6,0.0,75.83333333333333,28,1.0
2025-09-20,East,P060,6,6,0.0,82.16666666666667,41,1.0
2025-09-20,North,P001,6,6,0.0,72.5,32,1.0
2025-09-20,North,P002,6,6,0.0,94.33333333333333,29,1.0
2025-09-20,North,P003,6,6,0.0,82.66666666666667,26,1.0
2025-09-20,North,P004,6,6,0.0,96.5,53,1.0
2025-09-20,North,P005,5,6,4.0,68.33333333333333,50,0.8333333333333334
2025-09-20,North,P006,6,6,0.0,74.5,26,1.0
2025-09-20,North,P007,6,6,0.0,80.83333333333333,14,1.0
2025-09-20,North,P008,6,6,0.0,88.5,34,1.0
2025-09-20,North,P009,6,6,0.0,79.33333333333333,41,1.0
2025-09-20,North,P010,6,6,0.0,81.5,44,1.0
2025-09-20,North,P011,6,6,0.0,81.66666666666667,36,1.0
2025-09-20,North,P012,6,6,0.0,103.83333333333333,55,1.0
2025-09-20,North,P013,6,6,0.0,81.5,30,1.0
2025-09-20,North,P014,6,6,0.0,81.66666666666667,18,1.0
2025-09-20,North,P015,6,6,0.0,83.5,38,1.0
2025-09-20,North,P016,6,6,0.0,85.66666666666667,45,1.0
2025-09-20,North,P017,6,6,0.0,81.16666666666667,50,1.0
2025-09-20,North,P018,5,6,4.0,74.83333333333333,55,0.8333333333333334
2025-09-20,North,P019,6,6,0.0,88.83333333333333,25,1.0
2025-09-20,North,P021,6,6,0.0,94.16666666666667,40,1.0
2025-09-20,North,P022,6,6,0.0,83.16666666666667,28,1.0
2025-09-20,North,P023,6,6,0.0,89.83333333333333,27,1.0
2025-09-20,North,P024,6,6,0.0,71.5,26,1.0
2025-09-20,North,P025,6,6,0.0,83.33333333333333,38,1.0
2025-09-20,North,P026,5,6,4.0,73.66666666666667,27,0.8333333333333334
2025-09-20,North,P027,6,6,0.0,90.16666666666667,45,1.0
2025-09-20,North,P028,6,6,0.0,81.66666666666667,23,1.0
2025-09-20,North,P029,6,6,0.0,79.33333333333333,42,1.0
2025-09-20,North,P030,6,6,0.0,70.0,46,1.0
2025-09-20,North,P031,6,6,0.0,95.16666666666667,35,1.0
2025-09-20,North,P032,6,6,0.0,90.0,27,1.0
2025-09-20,North,P033,6,6,0.0,96.5,32,1.0
2025-09-20,North,P034,6,6,0.0,95.5,61,1.0
2025-09-20,North,P035,6,6,0.0,90.5,40,1.0
2025-09-20,North,P036,5,6,4.0,58.166666666666664,35,0.8333333333333334
2025-09-20,North,P037,6,6,0.0,91.5,35,1.0
2025-09-20,North,P038,6,6,0.0,75.16666666666667,34,1.0
2025-09-20,North,P039,6,6,0.0,82.16666666666667,34,1.0
2025-09-20,North,P040,6,6,0.0,93.16666666666667,35,1.0
2025-09-20,North,P041,6,6,0.0,65.16666666666667,42,1.0
2025-09-20,North,P042,6,6,0.0,79.5,21,1.0
2025-09-20,North,P043,6,6,0.0,82.16666666666667,23,1.0
2025-09-20,North,P044,6,6,0.0,86.33333333333333,34,1.0
2025-09-20,North,P045,6,6,0.0,77.66666666666667,64,1.0
2025-09-20,North,P046,6,6,0.0,70.33333333333333,30,1.0
2025-09-20,North,P047,5,6,4.0,85.33333333333333,17,0.8333333333333334
2025-09-20,North,P048,6,6,0.0,90.83333333333333,37,1.0
2025-09-20,North,P049,6,6,0.0,88.33333333333333,42,1.0
2025-09-20,North,P050,5,6,4.0,69.16666666666667,26,0.8333333333333334
2025-09-20,North,P051,6,6,0.0,96.83333333333333,47,1.0
2025-09-20,North,P052,6,6,0.0,76.0,20,1.0
2025-09-20,North,P053,6,6,0.0,64.16666666666667,36,1.0
2025-09-20,North,P054,6,6,0.0,81.16666666666667,26,1.0
2025-09-20,North,P055,6,6,0.0,82.16666666666667,27,1.0
2025-09-20,North,P056,6,6,0.0,68.66666666666667,45,1.0
2025-09-20,North,P057,6,6,0.0,74.66666666666667,58,1.0
2025-09-20,North,P058,6,6,0.0,91.0,33,1.0
2025-09-20,North,P059,6,6,0.0,89.0,51,1.0
2025-09-20,North,P060,6,6,0.0,99.0,11,1.0
2025-09-20,South,P001,6,6,0.0,77.33333333333333,37,1.0
2025-09-20,South,P002,6,6,0.0,99.33333333333333,26,1.0
2025-09-20,South,P003,6,6,0.0,83.83333333333333,28,1.0
2025-09-20,South,P004,5,6,4.0,71.0,53,0.8333333333333334
2025-09-20,South,P005,6,6,0.0,83.5,38,1.0
2025-09-20,South,P006,6,6,0.0,84.83333333333333,32,1.0
2025-09-20,South,P007,6,6,0.0,78.5,39,1.0
2025-09-20,South,P008,6,6,0.0,96.33333333333333,11,1.0
2025-09-20,South,P009,5,6,4.0,78.66666666666667,41,0.8333333333333334
2025-09-20,South,P010,6,6,0.0,93.16666666666667,26,1.0
2025-09-20,South,P011,6,6,0.0,92.66666666666667,36,1.0
2025-09-20,South,P012,6,6,0.0,72.5,21,1.0
2025-09-20,South,P013,6,6,0.0,81.5,26,1.0
2025-09-20,South,P014,6,6,0.0,81.83333333333333,35,1.0
2025-09-20,South,P015,6,6,0.0,69.66666666666667,48,1.0
2025-09-20,South,P016,6,6,0.0,86.0,34,1.0
2025-09-20,South,P017,6,6,0.0,89.33333333333333,30,1.0
2025-09-20,South,P018,6,6,0.0,97.33333333333333,26,1.0
2025-09-20,South,P019,6,6,0.0,77.66666666666667,28,1.0
2025-09-20,South,P021,6,6,0.0,99.0,26,1.0
2025-09-20,South,P022,6,6,0.0,74.16666666666667,21,1.0
2025-09-20,South,P023,6,6,0.0,77.5,44,1.0
2025-09-20,South,P024,6,6,0.0,76.16666666666667,50,1.0
2025-09-20,South,P025,6,6,0.0,84.33333333333333,40,1.0
2025-09-20,South,P026,6,6,0.0,89.0,22,1.0
2025-09-20,South,P027,6,6,0.0,86.33333333333333,34,1.0
2025-09-20,South,P028,6,6,0.0,68.5,23,1.0
2025-09-20,South,P029,6,6,0.0,82.5,16,1.0
2025-09-20,South,P030,6,6,0.0,79.33333333333333,32,1.0
2025-09-20,South,P031,5,6,4.0,72.5,59,0.8333333333333334
2025-09-20,South,P032,6,6,0.0,88.66666666666667,30,1.0
2025-09-20,South,P033,6,6,0.0,82.66666666666667,36,1.0
2025-09-20,South,P034,6,6,0.0,58.333333333333336,51,1.0
2025-09-20,South,P035,6,6,0.0,80.5,42,1.0
2025-09-20,South,P036,6,6,0.0,85.0,45,1.0
2025-09-20,South,P037,6,6,0.0,83.83333333333333,50,1.0
2025-09-20,South,P038,6,6,0.0,93.83333333333333,30,1.0
2025-09-20,South,P039,6,6,0.0,72.83333333333333,34,1.0
2025-09-20,South,P040,6,6,0.0,79.83333333333333,38,1.0
2025-09-20,South,P041,6,6,0.0,97.66666666666667,8,1.0
2025-09-20,South,P042,6,6,0.0,59.0,50,1.0
2025-09-20,South,P043,5,6,4.0,63.5,65,0.8333333333333334
2025-09-20,South,P044,6,6,0.0,83.0,44,1.0
2025-09-20,South,P045,6,6,0.0,82.5,50,1.0
2025-09-20,South,P046,6,6,0.0,88.16666666666667,25,1.0
2025-09-20,South,P047,6,6,0.0,85.0,31,1.0
2025-09-20,South,P048,6,6,0.0,73.33333333333333,15,1.0
2025-09-20,South,P049,6,6,0.0,95.5,33,1.0
2025-09-20,South,P050,6,6,0.0,83.33333333333333,50,1.0
2025-09-20,South,P051,6,6,0.0,96.66666666666667,34,1.0
2025-09-20,South,P052,6,6,0.0,81.16666666666667,48,1.0
2025-09-20,South,P053,5,6,4.0,70.16666666666667,37,0.8333333333333334
2025-09-20,South,P054,6,6,0.0,66.66666666666667,37,1.0
2025-09-20,South,P055,5,6,4.0,88.33333333333333,40,0.8333333333333334
2025-09-20,South,P056,6,6,0.0,73.66666666666667,49,1.0
2025-09-20,South,P057,6,6,0.0,87.33333333333333,33,1.0
2025-09-20,South,P058,6,6,0.0,80.33333333333333,30,1.0
2025-09-20,South,P059,6,6,0.0,100.5,39,1.0
2025-09-20,South,P060,6,6,0.0,104.83333333333333,20,1.0
2025-09-20,West,P001,6,6,0.0,78.33333333333333,35,1.0
2025-09-20,West,P002,6,6,0.0,86.66666666666667,39,1.0
2025-09-20,West,P003,6,6,0.0,91.16666666666667,30,1.0
2025-09-20,West,P004,6,6,0.0,93.66666666666667,25,1.0
2025-09-20,West,P005,6,6,0.0,93.16666666666667,12,1.0
2025-09-20,West,P006,6,6,0.0,79.66666666666667,44,1.0
2025-09-20,West,P007,6,6,0.0,82.83333333333333,24,1.0
2025-09-20,West,P008,5,6,4.0,80.33333333333333,5,0.8333333333333334
2025-09-20,West,P009,6,6,0.0,87.0,9,1.0
2025-09-20,West,P010,6,6,0.0,83.33333333333333,25,1.0
2025-09-20,West,P011,6,6,0.0,92.33333333333333,52,1.0
2025-09-20,West,P012,5,6,4.0,74.16666666666667,52,0.8333333333333334
2025-09-20,West,P013,6,6,0.0,108.66666666666667,45,1.0
2025-09-20,West,P014,5,6,4.0,71.5,52,0.8333333333333334
2025-09-20,West,P015,6,6,0.0,89.83333333333333,52,1.0
2025-09-20,West,P016,6,6,0.0,70.83333333333333,25,1.0
2025-09-20,West,P017,5,6,4.0,67.0,40,0.8333333333333334
2025-09-20,West,P018,6,6,0.0,69.16666666666667,37,1.0
2025-09-20,West,P019,6,6,0.0,81.66666666666667,34,1.0
2025-09-20,West,P021,6,6,0.0,95.66666666666667,33,1.0
2025-09-20,West,P022,6,6,0.0,87.33333333333333,50,1.0
2025-09-20,West,P023,6,6,0.0,86.33333333333333,47,1.0
2025-09-20,West,P024,5,6,4.0,69.5,51,0.8333333333333334
2025-09-20,West,P025,6,6,0.0,87.33333333333333,35,1.0
2025-09-20,West,P026,6,6,0.0,71.66666666666667,34,1.0
2025-09-20,West,P027,6,6,0.0,69.66666666666667,46,1.0
2025-09-20,West,P028,6,6,0.0,99.0,51,1.0
2025-09-20,West,P029,6,6,0.0,97.5,17,1.0
2025-09-20,West,P030,6,6,0.0,90.66666666666667,14,1.0
2025-09-20,West,P031,6,6,0.0,70.16666666666667,40,1.0
2025-09-20,West,P032,6,6,0.0,88.66666666666667,41,1.0
2025-09-20,West,P033,6,6,0.0,95.16666666666667,28,1.0
2025-09-20,West,P034,6,6,0.0,70.66666666666667,38,1.0
2025-09-20,West,P035,6,6,0.0,71.16666666666667,34,1.0
2025-09-20,West,P036,6,6,0.0,82.83333333333333,38,1.0
2025-09-20,West,P037,6,6,0.0,86.0,27,1.0
2025-09-20,West,P038,5,6,4.0,73.33333333333333,42,0.8333333333333334
2025-09-20,West,P039,6,6,0.0,85.83333333333333,51,1.0
2025-09-20,West,P040,6,6,0.0,82.33333333333333,33,1.0
2025-09-20,West,P041,6,6,0.0,93.83333333333333,36,1.0
2025-09-20,West,P042,5,6,4.0,66.83333333333333,40,0.8333333333333334
2025-09-20,West,P043,6,6,0.0,94.83333333333333,28,1.0
2025-09-20,West,P044,6,6,0.0,77.33333333333333,24,1.0
2025-09-20,West,P045,6,6,0.0,93.66666666666667,44,1.0
2025-09-20,West,P046,6,6,0.0,92.0,29,1.0
2025-09-20,West,P047,6,6,0.0,77.0,61,1.0
2025-09-20,West,P048,5,6,4.0,76.0,43,0.8333333333333334
2025-09-20,West,P049,6,6,0.0,67.83333333333333,38,1.0
2025-09-20,West,P050,6,6,0.0,92.33333333333333,36,1.0
2025-09-20,West,P051,6,6,0.0,104.0,35,1.0
2025-09-20,West,P052,6,6,0.0,75.83333333333333,19,1.0
2025-09-20,West,P053,6,6,0.0,93.5,55,1.0
2025-09-20,West,P054,6,6,0.0,94.83333333333333,48,1.0
2025-09-20,West,P055,5,6,4.0,80.66666666666667,33,0.8333333333333334
2025-09-20,West,P056,6,6,0.0,92.5,38,1.0
2025-09-20,West,P057,6,6,0.0,93.0,28,1.0
2025-09-20,West,P058,6,6,0.0,96.0,49,1.0
2025-09-20,West,P059,5,6,4.0,70.83333333333333,51,0.8333333333333334
2025-09-20,West,P060,6,6,0.0,90.16666666666667,34,1.0
2025-09-21,East,P001,6,6,0.0,75.33333333333333,29,1.0
2025-09-21,East,P002,6,6,0.0,82.5,36,1.0
2025-09-21,East,P003,5,6,4.0,89.66666666666667,52,0.8333333333333334
2025-09-21,East,P004,6,6,0.0,68.83333333333333,40,1.0
2025-09-21,East,P005,5,6,4.0,65.33333333333333,58,0.8333333333333334
2025-09-21,East,P006,6,6,0.0,76.5,27,1.0
2025-09-21,East,P007,6,6,0.0,75.0,32,1.0
2025-09-21,East,P008,6,6,0.0,68.83333333333333,58,1.0
2025-09-21,East,P009,6,6,0.0,83.0,37,1.0
2025-09-21,East,P010,6,6,0.0,71.0,62,1.0
2025-09-21,East,P011,6,6,0.0,83.33333333333333,22,1.0
2025-09-21,East,P012,6,6,0.0,78.5,41,1.0
2025-09-21,East,P013,5,6,4.0,63.333333333333336,44,0.8333333333333334
2025-09-21,East,P014,6,6,0.0,82.16666666666667,40,1.0
2025-09-21,East,P015,6,6,0.0,92.5,31,1.0
2025-09-21,East,P016,6,6,0.0,84.66666666666667,15,1.0
2025-09-21,East,P017,6,6,0.0,72.5,32,1.0
2025-09-21,East,P018,6,6,0.0,106.83333333333333,27,1.0
2025-09-21,East,P019,6,6,0.0,83.5,50,1.0
2025-09-21,East,P021,5,6,4.0,62.666666666666664,53,0.8333333333333334
2025-09-21,East,P022,6,6,0.0,86.0,41,1.0
2025-09-21,East,P023,5,6,4.0,53.333333333333336,38,0.8333333333333334
2025-09-21,East,P024,6,6,0.0,91.5,29,1.0
2025-09-21,East,P025,6,6,0.0,91.66666666666667,47,1.0
2025-09-21,East,P026,6,6,0.0,86.33333333333333,26,1.0
2025-09-21,East,P027,6,6,0.0,77.5,22,1.0
2025-09-21,East,P028,6,6,0.0,93.66666666666667,46,1.0
2025-09-21,East,P029,6,6,0.0,92.66666666666667,31,1.0
2025-09-21,East,P030,6,6,0.0,76.33333333333333,39,1.0
2025-09-21,East,P031,6,6,0.0,71.5,39,1.0
2025-09-21,East,P032,6,6,0.0,91.66666666666667,30,1.0
2025-09-21,East,P033,6,6,0.0,75.0,23,1.0
2025-09-21,East,P034,6,6,0.0,78.66666666666667,33,1.0
2025-09-21,East,P035,6,6,0.0,84.0,48,1.0
2025-09-21,East,P036,6,6,0.0,84.0,33,1.0
2025-09-21,East,P037,5,6,4.0,71.5,28,0.8333333333333334
2025-09-21,East,P038,6,6,0.0,96.16666666666667,48,1.0
2025-09-21,East,P039,6,6,0.0,93.5,36,1.0
2025-09-21,East,P040,6,6,0.0,82.5,41,1.0
2025-09-21,East,P041,6,6,0.0,77.0,47,1.0
2025-09-21,East,P042,6,6,0.0,85.33333333333333,36,1.0
2025-09-21,East,P043,6,6,0.0,84.0,31,1.0
2025-09-21,East,P044,6,6,0.0,90.83333333333333,23,1.0
2025-09-21,East,P045,5,6,4.0,79.16666666666667,32,0.8333333333333334
2025-09-21,East,P046,6,6,0.0,99.33333333333333,44,1.0
2025-09-21,East,P047,6,6,0.0,76.66666666666667,40,1.0
2025-09-21,East,P048,6,6,0.0,79.5,47,1.0
2025-09-21,East,P049,6,6,0.0,77.0,21,1.0
2025-09-21,East,P050,5,6,4.0,68.0,8,0.8333333333333334
2025-09-21,East,P051,6,6,0.0,90.5,30,1.0
2025-09-21,East,P052,6,6,0.0,85.16666666666667,32,1.0
2025-09-21,East,P053,6,6,0.0,82.16666666666667,24,1.0
2025-09-21,East,P054,5,6,4.0,64.66666666666667,40,0.8333333333333334
2025-09-21,East,P055,6,6,0.0,88.83333333333333,38,1.0
2025-09-21,East,P056,6,6,0.0,86.33333333333333,57,1.0
2025-09-21,East,P057,4,6,8.0,50.833333333333336,46,0.6666666666666666
2025-09-21,East,P058,6,6,0.0,94.0,38,1.0
2025-09-21,East,P059,6,6,0.0,74.5,7,1.0
2025-09-21,East,P060,5,6,4.0,51.333333333333336,22,0.8333333333333334
2025-09-21,North,P001,5,6,4.0,72.0,40,0.8333333333333334
2025-09-21,North,P002,6,6,0.0,76.0,32,1.0
2025-09-21,North,P003,6,6,0.0,80.5,0,1.0
2025-09-21,North,P004,6,6,0.0,92.33333333333333,43,1.0
2025-09-21,North,P005,6,6,0.0,93.16666666666667,32,1.0
2025-09-21,North,P006,6,6,0.0,82.33333333333333,10,1.0
2025-09-21,North,P007,6,6,0.0,78.66666666666667,43,1.0
2025-09-21,North,P008,6,6,0.0,81.0,20,1.0
2025-09-21,North,P009,6,6,0.0,77.83333333333333,26,1.0
2025-09-21,North,P010,6,6,0.0,88.33333333333333,31,1.0
2025-09-21,North,P011,6,6,0.0,85.16666666666667,26,1.0
2025-09-21,North,P012,5,6,4.0,74.16666666666667,43,0.8333333333333334
2025-09-21,North,P013,6,6,0.0,91.5,39,1.0
2025-09-21,North,P014,6,6,0.0,71.0,55,1.0
2025-09-21,North,P015,6,6,0.0,85.33333333333333,66,1.0
2025-09-21,North,P016,6,6,0.0,72.33333333333333,24,1.0
2025-09-21,North,P017,6,6,0.0,83.5,43,1.0
2025-09-21,North,P018,5,6,4.0,82.16666666666667,24,0.8333333333333334
2025-09-21,North,P019,5,6,4.0,74.5,41,0.8333333333333334
2025-09-21,North,P021,6,6,0.0,87.0,44,1.0
2025-09-21,North,P022,6,6,0.0,88.0,41,1.0
2025-09-21,North,P023,5,6,4.0,76.5,59,0.8333333333333334
2025-09-21,North,P024,6,6,0.0,67.66666666666667,46,1.0
2025-09-21,North,P025,6,6,0.0,97.16666666666667,43,1.0
2025-09-21,North,P026,6,6,0.0,95.33333333333333,44,1.0
2025-09-21,North,P027,5,6,4.0,54.833333333333336,38,0.8333333333333334
2025-09-21,North,P028,6,6,0.0,88.16666666666667,23,1.0
2025-09-21,North,P029,6,6,0.0,73.33333333333333,64,1.0
2025-09-21,North,P030,6,6,0.0,86.0,33,1.0
2025-09-21,North,P031,6,6,0.0,90.83333333333333,23,1.0
2025-09-21,North,P032,6,6,0.0,74.5,52,1.0
2025-09-21,North,P033,6,6,0.0,87.66666666666667,50,1.0
2025-09-21,North,P034,6,6,0.0,100.83333333333333,52,1.0
2025-09-21,North,P035,6,6,0.0,73.5,30,1.0
2025-09-21,North,P036,6,6,0.0,89.83333333333333,9,1.0
2025-09-21,North,P037,6,6,0.0,93.0,29,1.0
2025-09-21,North,P038,6,6,0.0,90.33333333333333,55,1.0
2025-09-21,North,P039,6,6,0.0,91.66666666666667,34,1.0
2025-09-21,North,P040,5,6,4.0,88.5,29,0.8333333333333334
2025-09-21,North,P041,6,6,0.0,79.66666666666667,21,1.0
2025-09-21,North,P042,6,6,0.0,102.66666666666667,52,1.0
2025-09-21,North,P043,6,6,0.0,72.5,32,1.0
2025-09-21,North,P044,6,6,0.0,84.16666666666667,30,1.0
2025-09-21,North,P045,6,6,0.0,74.33333333333333,38,1.0
2025-09-21,North,P046,6,6,0.0,83.66666666666667,60,1.0
2025-09-21,North,P047,6,6,0.0,83.83333333333333,35,1.0
2025-09-21,North,P048,6,6,0.0,85.16666666666667,33,1.0
2025-09-21,North,P049,6,6,0.0,96.33333333333333,29,1.0
2025-09-21,North,P050,6,6,0.0,93.83333333333333,56,1.0
2025-09-21,North,P051,6,6,0.0,87.33333333333333,40,1.0
2025-09-21,North,P052,6,6,0.0,74.66666666666667,31,1.0
2025-09-21,North,P053,6,6,0.0,66.83333333333333,37,1.0
2025-09-21,North,P054,6,6,0.0,82.5,44,1.0
2025-09-21,North,P055,6,6,0.0,87.83333333333333,41,1.0
2025-09-21,North,P056,6,6,0.0,84.16666666666667,47,1.0
2025-09-21,North,P057,6,6,0.0,96.33333333333333,38,1.0
2025-09-21,North,P058,6,6,0.0,92.5,31,1.0
2025-09-21,North,P059,6,6,0.0,89.83333333333333,46,1.0
2025-09-21,North,P060,5,6,4.0,57.166666666666664,31,0.8333333333333334
2025-09-21,South,P001,6,6,0.0,78.0,26,1.0
2025-09-21,South,P002,6,6,0.0,86.83333333333333,44,1.0
2025-09-21,South,P003,6,6,0.0,87.5,28,1.0
2025-09-21,South,P004,6,6,0.0,87.83333333333333,42,1.0
2025-09-21,South,P005,6,6,0.0,78.5,33,1.0
2025-09-21,South,P006,6,6,0.0,82.83333333333333,54,1.0
2025-09-21,South,P007,6,6,0.0,89.5,37,1.0
2025-09-21,South,P008,6,6,0.0,90.83333333333333,38,1.0
2025-09-21,South,P009,6,6,0.0,83.16666666666667,43,1.0
2025-09-21,South,P010,6,6,0.0,83.0,55,1.0
2025-09-21,South,P011,6,6,0.0,93.83333333333333,40,1.0
2025-09-21,South,P012,6,6,0.0,84.33333333333333,29,1.0
2025-09-21,South,P013,6,6,0.0,89.5,37,1.0
2025-09-21,South,P014,6,6,0.0,85.5,46,1.0
2025-09-21,South,P015,6,6,0.0,84.83333333333333,39,1.0
2025-09-21,South,P016,6,6,0.0,83.16666666666667,31,1.0
2025-09-21,South,P017,6,6,0.0,73.5,43,1.0
2025-09-21,South,P018,5,6,4.0,67.16666666666667,24,0.8333333333333334
2025-09-21,South,P019,6,6,0.0,106.83333333333333,58,1.0
2025-09-21,South,P021,6,6,0.0,78.66666666666667,48,1.0
2025-09-21,South,P022,6,6,0.0,71.83333333333333,29,1.0
2025-09-21,South,P023,6,6,0.0,79.0,48,1.0
2025-09-21,South,P024,6,6,0.0,73.83333333333333,28,1.0
2025-09-21,South,P025,6,6,0.0,77.33333333333333,20,1.0
2025-09-21,South,P026,6,6,0.0,72.66666666666667,33,1.0
2025-09-21,South,P027,6,6,0.0,79.5,60,1.0
2025-09-21,South,P028,6,6,0.0,84.83333333333333,43,1.0
2025-09-21,South,P029,6,6,0.0,76.0,44,1.0
2025-09-21,South,P030,6,6,0.0,66.16666666666667,44,1.0
2025-09-21,South,P031,6,6,0.0,87.0,58,1.0
2025-09-21,South,P032,6,6,0.0,63.166666666666664,31,1.0
2025-09-21,South,P033,5,6,4.0,53.333333333333336,12,0.8333333333333334
2025-09-21,South,P034,6,6,0.0,73.83333333333333,6,1.0
2025-09-21,South,P035,6,6,0.0,99.33333333333333,39,1.0
2025-09-21,South,P036,6,6,0.0,68.83333333333333,34,1.0
2025-09-21,South,P037,6,6,0.0,87.83333333333333,21,1.0
2025-09-21,South,P038,6,6,0.0,77.0,37,1.0
2025-09-21,South,P039,6,6,0.0,74.83333333333333,26,1.0
2025-09-21,South,P040,6,6,0.0,94.66666666666667,21,1.0
2025-09-21,South,P041,5,6,4.0,64.0,38,0.8333333333333334
2025-09-21,South,P042,6,6,0.0,90.5,37,1.0
2025-09-21,South,P043,6,6,0.0,92.66666666666667,23,1.0
2025-09-21,South,P044,6,6,0.0,90.66666666666667,62,1.0
2025-09-21,South,P045,6,6,0.0,78.66666666666667,42,1.0
2025-09-21,South,P046,6,6,0.0,89.83333333333333,38,1.0
2025-09-21,South,P047,6,6,0.0,94.0,39,1.0
2025-09-21,South,P048,6,6,0.0,87.66666666666667,27,1.0
2025-09-21,South,P049,6,6,0.0,84.5,22,1.0
2025-09-21,South,P050,6,6,0.0,75.33333333333333,30,1.0
2025-09-21,South,P051,6,6,0.0,89.83333333333333,28,1.0
