date,region,channel,impressions,clicks,sessions,checkout_starts,checkout_completes,marketing_spend,revenue,orders,cogs,conversion_rate,aov,gross_margin,checkout_success_rate
2025-09-28,North,App,11405,845,557,57.81,22.55,10551.74,189355.08000000002,23,127721.4,0.04129263913824058,8232.829565217393,0.32549261419339803,0.3900709219858156
2025-09-28,North,Marketplace,10622,752,449,46.81,18.259999999999998,7891.43,91765.58,19,59665.88,0.042316258351893093,4829.767368421053,0.3498010909972999,0.39008758812219607
2025-09-28,North,Web,12973,985,593,62.45,24.36,10384.689999999999,135958.66999999998,24,90490.13,0.04047217537942664,5664.944583333333,0.3344291320296086,0.39007205764611685
2025-09-28,South,App,10517,743,448,49.03,19.119999999999997,8375.900000000001,177894.63,19,121695.08,0.04241071428571429,9362.875263157895,0.3159148199133386,0.38996532735060163
2025-09-28,South,Marketplace,8339,583,357,36.91,14.399999999999999,6762.55,74847.48,15,48788.74,0.04201680672268908,4989.831999999999,0.34815788053251756,0.39013817393660255
2025-09-28,South,Web,11426,802,511,53.7,20.950000000000003,9262.76,178807.62,22,129535.1,0.043052837573385516,8127.619090909091,0.27556163434198155,0.39013035381750466
2025-09-28,West,App,10702,740,457,47.03,18.34,8303.22,197803.47,19,128307.61,0.04157549234135667,10410.708947368421,0.35133792142271314,0.38996385285987667
2025-09-28,West,Marketplace,9003,642,393,40.739999999999995,15.88,7982.01,121241.63,17,82803.32,0.043256997455470736,7131.860588235294,0.317038875178435,0.38978890525282284
2025-09-28,West,Web,12924,862,552,61.74,24.08,10633.599999999999,181316.0,24,122477.5,0.043478260869565216,7554.833333333333,0.3245080412098215,0.3900226757369614
2025-09-29,East,App,6955,493,309,33.050000000000004,12.89,5632.38,106369.95999999999,13,105112.16,0.042071197411003236,8182.304615384614,0.011824767067694567,0.3900151285930408
2025-09-29,East,Marketplace,6600,445,285,29.5,11.5,5389.88,54321.34,12,35677.88,0.042105263157894736,4526.778333333333,0.3432069238350895,0.3898305084745763
2025-09-29,East,Web,7652,567,361,38.650000000000006,15.07,6733.21,184563.35,15,124188.55,0.04155124653739612,12304.223333333333,0.3271223674689477,0.3899094437257438
2025-09-29,North,App,10002,729,469,50.65,19.76,9055.83,104361.31999999999,20,69794.54000000001,0.042643923240938165,5218.066,0.3312221424566112,0.39012833168805533
2025-09-29,North,Marketplace,9414,615,391,41.47,16.17,6304.93,188713.54,17,126186.99,0.043478260869565216,11100.796470588235,0.33133049170716633,0.3899204244031831
2025-09-29,North,Web,13100,853,545,57.66,22.479999999999997,10703.52,231336.19,23,152467.58,0.04220183486238532,10058.095217391305,0.34092638077941895,0.389871661463753
2025-09-29,South,App,9572,608,385,40.19,15.67,7025.29,88347.53,16,67883.22,0.04155844155844156,5521.720625,0.23163420641188268,0.38989798457327696
2025-09-29,South,Marketplace,7128,509,335,34.739999999999995,13.55,6018.1,205393.47999999998,14,133659.91,0.041791044776119404,14670.962857142857,0.34924949905907426,0.3900402993667243
2025-09-29,South,Web,10183,709,452,47.03,18.34,7932.17,88412.67,19,57368.57,0.0420353982300885,4653.298421052631,0.35112727621504924,0.38996385285987667
2025-09-29,West,App,9867,716,435,46.07,17.97,8368.2,220610.05,18,149536.04,0.041379310344827586,12256.113888888889,0.3221703181700017,0.3900586064684176
2025-09-29,West,Marketplace,7940,540,346,34.14,13.309999999999999,5994.21,66499.96,15,43404.02,0.04335260115606936,4433.330666666667,0.34730757732786616,0.3898652606912712
2025-09-29,West,Web,11666,802,503,51.480000000000004,20.07,9545.8,94318.41,20,61944.13,0.039761431411530816,4715.9205,0.3432445479095757,0.38986013986013984
2025-09-30,East,App,7300,543,326,35.35,13.79,6068.360000000001,159279.88,14,103595.08,0.04294478527607362,11377.134285714286,0.34960347785294665,0.39009900990099006
2025-09-30,East,Marketplace,6000,445,264,28.4,11.07,5152.77,144587.76,11,97166.05,0.041666666666666664,13144.34181818182,0.3279787307030692,0.38978873239436623
2025-09-30,East,Web,8853,614,378,38.87,15.16,6931.43,103686.81,16,67573.76,0.042328042328042326,6480.425625,0.34828971978210155,0.3900180087471058
2025-09-30,North,App,10874,759,461,48.36,18.86,8295.07,107118.06999999999,19,74158.04,0.04121475054229935,5637.793157894736,0.30769813160375276,0.38999172870140614
2025-09-30,North,Marketplace,9021,591,381,39.72,15.49,6780.54,199759.66,16,138698.12,0.04199475065616798,12484.97875,0.3056750296831703,0.3899798590130917
2025-09-30,North,Web,12573,829,536,55.55,21.67,8959.79,222208.83000000002,23,148423.68,0.04291044776119403,9661.25347826087,0.3320531861852655,0.39009900990099017
2025-09-30,South,App,9402,665,402,40.8,15.91,7791.620000000001,130715.34,17,86618.5,0.04228855721393035,7689.137647058823,0.3373501533943912,0.3899509803921569
2025-09-30,South,Marketplace,7793,545,338,34.82,13.58,6120.43,137049.7,14,93751.06999999999,0.04142011834319527,9789.264285714287,0.31593378168649777,0.3900057438253877
2025-09-30,South,Web,10040,688,457,47.84,18.66,8287.67,255477.84,20,164164.29,0.0437636761487965,12773.892,0.3574225850664777,0.39005016722408026
2025-09-30,West,App,9242,705,411,43.31,16.89,7550.24,110198.68000000001,17,76318.46,0.0413625304136253,6482.275294117648,0.30744669536876484,0.3899792195797737
2025-09-30,West,Marketplace,8152,595,360,38.67,15.08,6643.0,173718.79,15,121396.79,0.041666666666666664,11581.252666666667,0.3011879140995629,0.3899663822084303
2025-09-30,West,Web,12171,831,505,52.56999999999999,20.5,8931.65,201208.66,21,133881.42,0.041584158415841586,9581.364761904762,0.3346140270503267,0.3899562488111091
2025-10-01,East,App,10217,695,441,47.480000000000004,18.52,7599.9,75605.64,19,50552.53,0.04308390022675737,3979.244210526316,0.33136562298791467,0.3900589721988205
2025-10-01,East,Marketplace,7493,539,340,35.769999999999996,13.95,6267.84,85933.73999999999,14,57181.909999999996,0.041176470588235294,6138.124285714285,0.3345813879391261,0.38999161308358965
2025-10-01,East,Web,11554,730,478,50.95,19.88,8548.05,200653.30000000002,20,135911.49,0.04184100418410042,10032.665,0.3226550971252405,0.39018645731108925
2025-10-01,North,App,12702,919,559,57.980000000000004,22.61,10622.57,104921.29,23,68334.54000000001,0.04114490161001789,4561.7952173913045,0.3487066352310383,0.38996205588133837
2025-10-01,North,Marketplace,10898,714,474,48.5,18.91,7924.67,163253.28,20,107862.63,0.04219409282700422,8162.664,0.3392927235520168,0.38989690721649484
2025-10-01,North,Web,15515,986,631,67.63,26.380000000000003,11424.4,112963.48,26,74134.65,0.04120443740095087,4344.749230769231,0.3437290529647281,0.3900635812509242
2025-10-01,South,App,12550,798,506,52.81,20.6,8923.83,268024.82,21,206816.26,0.041501976284584984,12763.086666666666,0.22836899955757828,0.39007763681121
2025-10-01,South,Marketplace,8204,655,416,44.6,17.4,7337.12,135760.22,18,91260.72,0.04326923076923077,7542.234444444444,0.3277801111400674,0.390134529147982
2025-10-01,South,Web,14522,893,577,62.480000000000004,24.37,9952.95,145507.81,24,105312.65,0.0415944540727903,6062.825416666667,0.27624056743071046,0.39004481434058896
2025-10-01,West,App,11431,893,550,59.900000000000006,23.36,10231.45,188366.04,23,120713.38,0.04181818181818182,8189.8278260869565,0.35915529147398334,0.3899833055091819
2025-10-01,West,Marketplace,10357,729,453,48.269999999999996,18.83,8723.720000000001,89071.08,19,77876.93000000001,0.04194260485651214,4687.951578947369,0.1256765944681483,0.3900973689662316
2025-10-01,West,Web,13390,967,612,63.34,24.71,10666.810000000001,150753.51,25,100774.04000000001,0.04084967320261438,6030.1404,0.3315310535721523,0.3901168298073887
2025-10-02,East,App,9105,680,427,44.03,17.17,7833.95,119340.92,18,77504.89,0.04215456674473068,6630.051111111111,0.35055897004983705,0.38996138996139
2025-10-02,East,Marketplace,6983,550,329,34.9,13.61,5687.83,82589.73999999999,14,54086.7,0.0425531914893617,5899.267142857142,0.34511599140522775,0.38997134670487105
2025-10-02,East,Web,11178,755,477,49.29,19.22,8741.21,170132.66,20,120771.02,0.041928721174004195,8506.633,0.29013617961419047,0.38993710691823896
2025-10-02,North,App,13777,999,567,59.36,23.15,10371.08,129255.73,24,86566.9,0.042328042328042326,5385.6554166666665,0.3302664415728417,0.3899932614555256
2025-10-02,North,Marketplace,11921,783,503,53.5,20.86,9059.67,137259.34,21,92774.17,0.041749502982107355,6536.159047619048,0.32409575916655287,0.3899065420560748
2025-10-02,North,Web,15533,1045,653,66.14,25.79,12446.57,175336.9,27,120777.81,0.04134762633996937,6493.959259259259,0.3111671872834526,0.3899304505594194
2025-10-02,South,App,11046,879,512,55.17,21.52,9484.92,117927.34,21,78361.81,0.041015625,5615.587619047619,0.3355076948229308,0.39006706543411274
2025-10-02,South,Marketplace,8688,635,397,41.67,16.259999999999998,6625.21,118946.82,17,81581.87,0.042821158690176324,6996.871764705883,0.31413155896055067,0.39020878329733616
2025-10-02,South,Web,11924,872,557,59.449999999999996,23.189999999999998,10282.45,151438.98,23,100757.73,0.04129263913824058,6584.30347826087,0.3346644965516805,0.3900756938603869
2025-10-02,West,App,11296,816,529,53.74,20.96,9876.52,174420.32,23,124195.51000000001,0.043478260869565216,7583.492173913044,0.2879527454140664,0.39002605135839225
2025-10-02,West,Marketplace,10136,748,459,49.17,19.17,8491.880000000001,140593.22,19,91821.06999999999,0.04139433551198257,7399.643157894737,0.3469025746760762,0.38987187309334964
2025-10-02,West,Web,15053,1014,633,65.2,25.43,11693.74,188894.92,27,125923.74,0.04265402843601896,6996.108148148149,0.33336619110773336,0.39003067484662574
2025-10-03,East,App,8664,619,383,39.599999999999994,15.450000000000001,7121.1,124942.35,16,85411.3,0.04177545691906005,7808.896875,0.3163943210608733,0.39015151515151525
2025-10-03,East,Marketplace,7393,522,331,34.61,13.5,6171.67,106020.68,14,73835.93,0.04229607250755287,7572.905714285714,0.3035704920964476,0.3900606761051719
2025-10-03,East,Web,10570,771,469,49.41,19.27,8334.93,169979.18,19,108926.58,0.04051172707889126,8946.272631578948,0.359176929786342,0.3900020238818053
2025-10-03,North,App,13052,886,578,60.5,23.59,10622.17,282864.02,24,186869.69,0.04152249134948097,11786.000833333334,0.339365642897955,0.3899173553719008
2025-10-03,North,Marketplace,11022,793,484,49.86,19.45,8609.74,129101.38,20,83982.96,0.04132231404958678,6455.069,0.3494805400221128,0.39009225832330524
2025-10-03,North,Web,15324,1048,669,70.67,27.57,11794.84,161484.45,29,106603.52,0.043348281016442454,5568.429310344828,0.3398527226615318,0.3901231074005943
2025-10-03,South,App,11596,881,516,52.69,20.55,8670.83,129324.76,22,87550.81,0.04263565891472868,5878.398181818182,0.32301587105207075,0.39001708104004557
2025-10-03,South,Marketplace,9400,715,445,47.01,18.330000000000002,8509.61,130371.06999999999,19,86741.13,0.04269662921348315,6861.635263157895,0.33465967564736554,0.38991703892788776
2025-10-03,South,Web,13878,869,588,60.98,23.78,10581.99,254638.66,24,168793.14,0.04081632653061224,10609.944166666666,0.3371268133440538,0.389963922597573
2025-10-03,West,App,13240,886,572,59.62,23.259999999999998,10795.68,232750.07,24,154240.62,0.04195804195804196,9697.919583333334,0.33731225086205135,0.3901375377390137
2025-10-03,West,Marketplace,10447,703,447,45.79,17.86,8135.32,96738.31,19,63253.68,0.042505592841163314,5091.49,0.3461361894786047,0.3900414937759336
2025-10-03,West,Web,14238,983,626,65.81,25.67,11159.869999999999,219532.85,26,149940.62,0.04153354632587859,8443.571153846155,0.317001441925434,0.3900623005622246
2025-10-04,East,App,10314,740,463,47.72,18.61,9635.380000000001,136482.37,19,88785.73,0.04103671706263499,7183.282631578947,0.3494710708789714,0.38998323554065384
2025-10-04,East,Marketplace,8856,574,374,38.91,15.170000000000002,7224.24,99779.58,16,66620.2,0.0427807486631016,6236.22375,0.3323263136605707,0.3898740683628888
2025-10-04,East,Web,12700,826,530,54.03,21.07,11084.97,132653.51,23,87234.22,0.04339622641509434,5767.543913043479,0.34239041243612783,0.38996853599851933
2025-10-04,North,App,13617,1015,610,65.69,25.619999999999997,11704.52,217002.27,25,145296.24,0.040983606557377046,8680.0908,0.33043907789536026,0.3900137007154818
2025-10-04,North,Marketplace,12869,912,555,58.0,22.619999999999997,10175.779999999999,148640.51,23,100142.12,0.04144144144144144,6462.630869565218,0.3262797604771405,0.38999999999999996
2025-10-04,North,Web,16579,1111,742,82.33,32.1,13350.77,221138.89,31,148407.16,0.04177897574123989,7133.5125806451615,0.3288961520969921,0.38989432770557514
2025-10-04,South,App,13383,953,579,61.120000000000005,23.84,10995.26,141779.4,24,94159.13,0.04145077720207254,5907.474999999999,0.3358758042423652,0.3900523560209424
2025-10-04,South,Marketplace,11281,770,483,49.98,19.5,9038.400000000001,165061.97,20,106346.62000000001,0.041407867494824016,8253.0985,0.35571700737607814,0.39015606242497003
2025-10-04,South,Web,16553,1069,662,69.34,27.049999999999997,11854.63,211630.91999999998,28,139838.6,0.04229607250755287,7558.2471428571425,0.3392336053729766,0.39010672050764345
2025-10-04,West,App,12566,995,585,60.739999999999995,23.689999999999998,11039.220000000001,117540.95,25,86415.72,0.042735042735042736,4701.638,0.26480328770526357,0.3900230490615739
2025-10-04,West,Marketplace,11626,796,490,51.28,20.0,8985.09,129698.63,21,84874.19,0.04285714285714286,6176.125238095238,0.34560457577693765,0.39001560062402496
2025-10-04,West,Web,16210,1007,661,67.35,26.259999999999998,12095.34,149325.13999999998,28,102493.74,0.04236006051437216,5333.040714285714,0.3136203321155432,0.3899034892353378
2025-10-05,East,App,10124,752,447,47.47,18.509999999999998,8098.679999999999,187604.73,18,125659.4,0.040268456375838924,10422.485,0.3301906620371459,0.3899304824099431
2025-10-05,East,Marketplace,9173,567,371,39.03,15.219999999999999,6946.95,95042.44,16,62268.119999999995,0.0431266846361186,5940.1525,0.344838789913222,0.3899564437612093
2025-10-05,East,Web,12512,859,516,56.33,21.97,9411.85,251768.32,22,164285.16,0.04263565891472868,11444.014545454545,0.3474748530712681,0.3900230782886561
2025-10-05,North,App,14321,1007,655,68.84,26.85,11682.39,176972.03,27,117807.87,0.04122137404580153,6554.51962962963,0.33431362006753274,0.3900348634514817
2025-10-05,North,Marketplace,10945,812,497,51.78,20.19,8761.21,178836.47,21,116704.42,0.04225352112676056,8516.022380952381,0.34742382244516457,0.38991888760139054
2025-10-05,North,Web,16423,1066,691,72.28999999999999,28.19,12590.52,230420.11,29,174632.32,0.041968162083936326,7945.521034482758,0.2421133728301752,0.38995711716696646
2025-10-05,South,App,11528,884,531,54.510000000000005,21.259999999999998,9133.43,226770.07,22,148202.83,0.04143126177024482,10307.730454545455,0.34646212350686323,0.3900201797835259
2025-10-05,South,Marketplace,10071,707,454,47.17,18.4,8049.42,181051.84,19,126958.35,0.04185022026431718,9529.044210526316,0.2987734894050234,0.39007843968624123
2025-10-05,South,Web,14450,970,602,62.76,24.479999999999997,10657.689999999999,236231.28,25,154492.7,0.04152823920265781,9449.2512,0.34601082464608407,0.390057361376673
2025-10-05,West,App,14198,921,588,61.97,24.17,10334.119999999999,146288.26,25,98771.24,0.04251700680272109,5851.530400000001,0.32481772631652056,0.39002743262869133
2025-10-05,West,Marketplace,12199,781,477,49.72,19.39,8265.15,193308.83,21,129853.8,0.0440251572327044,9205.182380952381,0.3282572761937465,0.3899839098954143
2025-10-05,West,Web,15836,1080,712,72.74,28.36,13049.42,132778.36,29,91413.65,0.04073033707865169,4578.564137931034,0.3115320147048058,0.38988177069012925
2025-10-06,East,App,8117,555,352,36.96,14.41,6700.860000000001,98893.02,15,65396.350000000006,0.04261363636363636,6592.868,0.338716220821247,0.3898809523809524
2025-10-06,East,Marketplace,7562,508,320,33.89,13.219999999999999,5812.23,102260.17,13,69781.59,0.040625,7866.166923076923,0.3176073343120787,0.39008557096488633
2025-10-06,East,Web,10409,723,459,49.620000000000005,19.35,8044.5,191256.35,20,126692.94,0.04357298474945534,9562.817500000001,0.3375752491355189,0.3899637243047158
2025-10-06,North,App,13019,859,557,57.43000000000001,22.4,9827.91,225790.48,24,152102.49,0.04308797127468582,9407.936666666666,0.32635561074142727,0.39004004875500603
2025-10-06,North,Marketplace,10852,712,469,47.59,18.56,8681.19,194356.61,21,134095.91999999998,0.04477611940298507,9255.076666666666,0.31005217676929026,0.38999789871821805
2025-10-06,North,Web,14574,995,630,66.10000000000001,25.78,11309.5,186666.32,26,124822.47,0.04126984126984127,7179.473846153846,0.3313069545700585,0.3900151285930408
2025-10-06,South,App,10972,707,442,45.33,17.67,7875.83,133590.82,19,89035.42,0.042986425339366516,7031.095789473685,0.3335214201095555,0.3898080741230973
2025-10-06,South,Marketplace,9443,681,411,43.03,16.78,7501.33,92406.05,17,63377.56,0.0413625304136253,5435.650000000001,0.3141405784577958,0.3899604926795259
2025-10-06,South,Web,13635,876,567,61.57,24.02,10352.26,146696.91,24,102664.93,0.042328042328042326,6112.37125,0.3001561518916793,0.3901250609062855
2025-10-06,West,App,10864,824,517,53.31,20.79,8861.02,100173.91,22,68185.38,0.0425531914893617,4553.359545454546,0.31932995327825375,0.3899831176139561
2025-10-06,West,Marketplace,11516,736,454,48.28,18.83,8355.77,149157.08000000002,19,99710.03,0.04185022026431718,7850.372631578948,0.33150990888263576,0.39001657000828494
2025-10-06,West,Web,14316,945,617,64.17,25.03,11372.35,161993.1,26,109744.32,0.04213938411669368,6230.503846153846,0.3225370710233954,0.39005765934237185
2025-10-07,East,App,9538,702,421,45.55,17.76,8040.07,87512.28,18,58378.16,0.04275534441805225,4861.793333333333,0.33291464923551295,0.389901207464325
2025-10-07,East,Marketplace,7139,541,332,35.379999999999995,13.79,5820.969999999999,79988.64,14,75378.59999999999,0.04216867469879518,5713.4742857142855,0.057633683983125704,0.389768230638779
2025-10-07,East,Web,11132,814,495,51.650000000000006,20.14,8268.210000000001,288715.87,21,191448.08000000002,0.04242424242424243,13748.37476190476,0.33689796823430584,0.38993223620522743
2025-10-07,North,App,13250,942,597,60.760000000000005,23.689999999999998,11602.57,135491.16,25,101934.63,0.04187604690117253,5419.6464000000005,0.24766582557858385,0.3898946675444371
2025-10-07,North,Marketplace,11122,779,493,54.5,21.259999999999998,9638.810000000001,121824.55,21,79676.70999999999,0.04259634888438134,5801.169047619048,0.34597164528824453,0.39009174311926603
2025-10-07,North,Web,14616,1027,653,68.62,26.759999999999998,11719.79,230065.99000000002,27,160917.97,0.04134762633996937,8520.962592592594,0.30055733139870006,0.3899737685805887
2025-10-07,South,App,11602,776,504,54.230000000000004,21.15,9246.45,217237.7,22,151519.19,0.04365079365079365,9874.44090909091,0.3025188998042237,0.3900055319933616
2025-10-07,South,Marketplace,9846,662,417,42.730000000000004,16.67,6922.719999999999,88940.98,17,64213.82,0.0407673860911271,5231.822352941176,0.27801762472147257,0.3901240346360871
2025-10-07,South,Web,13458,876,596,62.4,24.33,10657.98,264300.37,26,174218.97,0.0436241610738255,10165.398846153847,0.34082964015525213,0.38990384615384616
2025-10-07,West,App,12167,836,529,56.12,21.88,9462.93,174136.26,22,114351.53,0.04158790170132325,7915.284545454546,0.34332154601230097,0.38987883107626514
2025-10-07,West,Marketplace,10198,686,453,47.14,18.38,9024.45,127213.67,19,82957.96,0.04194260485651214,6695.456315789474,0.34788486174481087,0.3899024183283835
2025-10-07,West,Web,14590,1029,633,66.36,25.88,12317.26,268222.98,27,174323.2,0.04265402843601896,9934.184444444443,0.3500810407818151,0.38999397227245325
2025-10-08,East,App,7906,588,361,37.55,14.64,6427.95,120395.98,15,79485.9,0.04155124653739612,8026.398666666666,0.3397960629582483,0.3898801597869508
2025-10-08,East,Marketplace,7112,496,302,31.43,12.260000000000002,5499.22,85021.1,13,56622.46,0.04304635761589404,6540.084615384616,0.33401873182068925,0.3900731784918868
2025-10-08,East,Web,9910,700,431,45.379999999999995,17.7,8623.33,190814.57,18,126825.0,0.04176334106728538,10600.809444444445,0.3353494966343503,0.39003966505068316
2025-10-08,North,App,12766,827,519,55.58,21.67,10132.86,192043.1,22,140666.84,0.04238921001926782,8729.23181818182,0.26752463379314334,0.3898884490824038
2025-10-08,North,Marketplace,9938,673,405,43.1,16.81,7723.92,113907.56,17,74831.61,0.04197530864197531,6700.4447058823525,0.3430496623753507,0.39002320185614847
2025-10-08,North,Web,13593,969,588,62.74,24.47,11229.91,214757.18,25,161143.55,0.04251700680272109,8590.287199999999,0.24964767184966763,0.3900223143130379
2025-10-08,South,App,10140,689,432,45.41,17.71,8074.67,154734.08,18,100879.64,0.041666666666666664,8596.337777777777,0.348045110682792,0.390002202158115
2025-10-08,South,Marketplace,9219,645,381,40.14,15.65,6113.07,81480.47,16,54466.58,0.04199475065616798,5092.529375,0.33153822014036,0.38988540109616343
2025-10-08,South,Web,11826,884,547,57.7,22.5,10427.310000000001,173224.2,23,119722.57,0.04204753199268738,7531.48695652174,0.3088577115668596,0.389948006932409
2025-10-08,West,App,11919,861,503,53.53,20.88,10032.77,106034.64,21,107764.38,0.041749502982107355,5049.268571428572,-0.01631297093100901,0.3900616476742014
2025-10-08,West,Marketplace,8290,608,366,39.03,15.219999999999999,6614.2,153395.57,15,103698.95,0.040983606557377046,10226.371333333334,0.32397689190111556,0.3899564437612093
2025-10-08,West,Web,11490,865,531,56.81,22.15,9214.17,165058.72,23,109526.45999999999,0.04331450094161959,7176.466086956521,0.33643941986221637,0.3898961450448864
2025-10-09,East,App,8403,617,366,39.17,15.28,6633.08,201986.86000000002,15,134109.61000000002,0.040983606557377046,13465.790666666668,0.33604784984528197,0.3900944600459535
2025-10-09,East,Marketplace,6819,483,297,31.520000000000003,12.29,5868.24,70806.89,12,48057.01,0.04040404040404041,5900.574166666666,0.3212947214600161,0.3899111675126903
2025-10-09,East,Web,10892,673,429,45.54,17.76,8332.210000000001,254306.16,18,166991.14,0.04195804195804196,14128.12,0.34334606759034064,0.3899868247694335
2025-10-09,North,App,12100,847,512,54.69,21.33,9106.83,154768.53,21,102497.07,0.041015625,7369.93,0.3377395908586842,0.390016456390565
2025-10-09,North,Marketplace,10553,678,407,42.78,16.689999999999998,6915.02,216835.06,17,145260.57,0.04176904176904177,12755.003529411764,0.33008725618449336,0.39013557737260396
2025-10-09,North,Web,13226,926,588,61.459999999999994,23.97,10955.28,143151.01,24,100970.61,0.04081632653061224,5964.625416666667,0.29465667060260353,0.3900097624471201
2025-10-09,South,App,10576,684,438,46.019999999999996,17.95,8068.17,91242.81,19,60994.67,0.04337899543378995,4802.253157894736,0.33151258712878307,0.3900478053020426
2025-10-09,South,Marketplace,7874,576,347,35.0,13.65,6517.76,145276.88,15,95148.05,0.043227665706051875,9685.125333333333,0.3450571763380381,0.39
2025-10-09,South,Web,10869,838,502,53.480000000000004,20.86,9486.73,148509.96,21,104484.79,0.04183266932270916,7071.902857142857,0.296445908409106,0.39005235602094235
2025-10-09,West,App,10203,731,448,45.92,17.91,8624.55,173953.62,19,117901.63,0.04241071428571429,9155.453684210526,0.3222237628627676,0.39002613240418116
2025-10-09,West,Marketplace,9621,657,410,42.980000000000004,16.76,6932.15,129763.83,17,85661.55,0.041463414634146344,7633.166470588236,0.33986573916629925,0.3899488134015821
2025-10-09,West,Web,12452,884,559,58.4,22.78,10509.52,293658.99,24,196493.27,0.04293381037567084,12235.79125,0.3308794326371551,0.390068493150685
2025-10-10,East,App,9581,622,383,41.53,16.19,6806.67,198430.80000000002,16,137590.53,0.04177545691906005,12401.925000000001,0.3066069884312315,0.3898386708403564
2025-10-10,East,Marketplace,7555,516,314,32.79,12.79,4929.74,175438.46,13,119942.65,0.041401273885350316,13495.266153846153,0.3163263631019105,0.3900579444952729
2025-10-10,East,Web,9845,641,417,44.33,17.29,8272.4,119800.88999999998,17,80156.68000000001,0.0407673860911271,7047.111176470587,0.33091749151446187,0.39002932551319647
2025-10-10,North,App,10338,817,476,51.12,19.93,8731.4,107443.91,20,72000.47,0.04201680672268908,5372.1955,0.32987853848580156,0.38986697965571204
2025-10-10,North,Marketplace,9490,657,412,42.239999999999995,16.48,7652.02,148548.97999999998,18,96194.32,0.043689320388349516,8252.72111111111,0.3524403870023206,0.3901515151515152
2025-10-10,North,Web,14693,971,617,62.26,24.28,10959.24,205787.44,26,135134.82,0.04213938411669368,7914.901538461539,0.3433281448080602,0.38997751365242533
2025-10-10,South,App,10881,705,469,48.09,18.76,9146.26,182544.18,20,124664.44,0.042643923240938165,9127.208999999999,0.31707250266757336,0.3901018922852984
2025-10-10,South,Marketplace,8753,617,381,39.36,15.350000000000001,6481.34,117746.45000000001,16,78929.29000000001,0.04199475065616798,7359.153125000001,0.32966734878206516,0.389989837398374
2025-10-10,South,Web,10932,800,486,50.519999999999996,19.71,10221.779999999999,142763.13,21,98059.72,0.043209876543209874,6798.244285714286,0.3131299376806883,0.39014251781472686
2025-10-10,West,App,11638,786,495,51.480000000000004,20.08,9680.73,89317.06,20,58005.74,0.04040404040404041,4465.853,0.35056371089688804,0.39005439005438997
2025-10-10,West,Marketplace,8583,607,402,42.69,16.65,7019.62,131888.18,17,112842.95999999999,0.04228855721393035,7758.128235294117,0.14440429764062254,0.39002108222066056
2025-10-10,West,Web,12405,798,530,52.95,20.65,9661.92,127119.91,22,83804.37,0.04150943396226415,5778.177727272728,0.340745521295602,0.38999055712936725
2025-10-11,East,App,9343,636,411,43.150000000000006,16.83,7828.02,110014.37,17,72799.87,0.0413625304136253,6471.4335294117645,0.3382694460732721,0.39003476245654684
2025-10-11,East,Marketplace,7705,532,334,34.480000000000004,13.45,5776.889999999999,99073.94,14,65354.1,0.041916167664670656,7076.71,0.3403502475020172,0.3900812064965197
2025-10-11,East,Web,10626,748,460,46.71,18.22,7882.719999999999,143375.47,19,93899.48,0.041304347826086954,7546.077368421053,0.34507988012175306,0.39006636694497965
2025-10-11,North,App,13705,930,571,60.17,23.47,10682.36,255603.80000000002,24,177168.11,0.04203152364273205,10650.158333333335,0.30686433456779605,0.390061492438092
2025-10-11,North,Marketplace,10240,771,483,48.92,19.08,9249.529999999999,303016.66,21,220888.87,0.043478260869565216,14429.36476190476,0.27103390948867295,0.39002452984464425
2025-10-11,North,Web,14693,1114,657,69.38,27.049999999999997,12036.45,252649.25,28,170197.79,0.0426179604261796,9023.1875,0.3263475351698055,0.38988181031997693
2025-10-11,South,App,10424,798,493,52.2,20.36,8534.52,165319.29,21,118767.99,0.04259634888438134,7872.347142857143,0.2815841998837522,0.3900383141762452
2025-10-11,South,Marketplace,9107,595,392,41.879999999999995,16.330000000000002,7118.24,135633.9,17,90544.89,0.04336734693877551,7978.464705882353,0.3324317150800795,0.3899235912129896
2025-10-11,South,Web,13445,876,570,59.879999999999995,23.36,10844.5,210359.43,24,137727.53,0.042105263157894736,8764.97625,0.34527522726221493,0.39011356045424184
2025-10-11,West,App,12014,831,527,54.83,21.380000000000003,10144.98,280943.86,22,189068.16,0.04174573055028463,12770.175454545453,0.3270251216737749,0.3899325186941456
2025-10-11,West,Marketplace,9795,691,424,44.239999999999995,17.259999999999998,7604.36,99782.97,18,141901.09,0.04245283018867924,5543.498333333333,-0.42209727772183964,0.39014466546112114
2025-10-11,West,Web,14812,1085,686,71.91,28.049999999999997,11868.95,145344.74,28,115405.24,0.04081632653061224,5190.8835714285715,0.20598956659869486,0.39007092198581556
2025-10-12,East,App,8388,636,379,38.28,14.93,6664.969999999999,68889.13,16,54129.49,0.04221635883905013,4305.570625,0.2142520888273666,0.3900208986415883
2025-10-12,East,Marketplace,8278,590,364,37.69,14.7,6800.030000000001,186065.72,15,121548.08,0.04120879120879121,12404.381333333333,0.3467465151560427,0.3900238790130008
2025-10-12,East,Web,10307,752,458,48.69,19.0,8565.67,126783.63,19,96883.73,0.04148471615720524,6672.822631578948,0.23583407416241361,0.390223865270076
2025-10-12,North,App,12807,931,583,60.97,23.78,11470.92,233572.47999999998,24,157608.56,0.0411663807890223,9732.186666666666,0.32522632803316553,0.39002788256519605
